level_index,level,seed,theoretical_effective_mean,framework,terminal_E_GMI,terminal_success_rate
3,high_moderate,8025,0.6666666666666666,DMM,0.527235002204836,0.5136000000000001
3,high_moderate,8025,0.6666666666666666,ISF,0.5353136632757206,0.5136000000000001
3,high_moderate,8026,0.6666666666666666,DBL,0.5426691272093703,0.5048000000000001
3,high_moderate,8026,0.6666666666666666,DMM,0.5317207319951724,0.5048000000000001
3,high_moderate,8026,0.6666666666666666,ISF,0.5392731779486367,0.5048000000000001
3,high_moderate,8027,0.6666666666666666,DBL,0.5389734185158848,0.5044000000000001
3,high_moderate,8027,0.6666666666666666,DMM,0.5270076464868998,0.5044000000000001
3,high_moderate,8027,0.6666666666666666,ISF,0.5357416812353153,0.5044000000000001
3,high_moderate,8028,0.6666666666666666,DBL,0.5517019561739924,0.502
3,high_moderate,8028,0.6666666666666666,DMM,0.5401591137523171,0.502
3,high_moderate,8028,0.6666666666666666,ISF,0.5478647844833047,0.502
3,high_moderate,8029,0.6666666666666666,DBL,0.5373731571521941,0.4968
3,high_moderate,8029,0.6666666666666666,DMM,0.5248897511899404,0.4968
3,high_moderate,8029,0.6666666666666666,ISF,0.5343118791736273,0.4968
4,high,8000,0.8333333333333334,DBL,0.8291715807944005,0.8172000000000001
4,high,8000,0.8333333333333334,DMM,0.8244706304225292,0.8172000000000001
4,high,8000,0.8333333333333334,ISF,0.8216007329168528,0.8172000000000001
4,high,8001,0.8333333333333334,DBL,0.8313975329496159,0.8192
4,high,8001,0.8333333333333334,DMM,0.8268377862149741,0.8192
4,high,8001,0.8333333333333334,ISF,0.8237099675953558,0.8192
4,high,8002,0.8333333333333334,DBL,0.8361122546486252,0.8212
4,high,8002,0.8333333333333334,DMM,0.8318241775104304,0.8212
4,high,8002,0.8333333333333334,ISF,0.8281077501027662,0.8212
4,high,8003,0.8333333333333334,DBL,0.8309060715895393,0.8232
4,high,8003,0.8333333333333334,DMM,0.8264578331269832,0.8232
4,high,8003,0.8333333333333334,ISF,0.8232743027666537,0.8232
4,high,8004,0.8333333333333334,DBL,0.8257463870359655,0.8091999999999999
4,high,8004,0.8333333333333334,DMM,0.8210833990407128,0.8091999999999999
